currentVersion,nextVersion,curId,curAffected,curType,curShape,nextId,nextAffected,nextType,nextShape,matched,similarityScore
3.1.3,3.1.3,397,"[org.antlr.tool.GrammarDanglingStateMessage, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.tool.ErrorManager, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,379,"[org.antlr.misc.BitSet, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.8181818181818182
3.1.3,3.1.3,397,"[org.antlr.tool.GrammarDanglingStateMessage, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.tool.ErrorManager, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,392,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.GrammarNonDeterminismMessage, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.8181818181818182
3.1.3,3.2,397,"[org.antlr.tool.GrammarDanglingStateMessage, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.tool.ErrorManager, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,396,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.tool.ErrorManager, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope, org.antlr.tool.GrammarDanglingStateMessage]",cyclicDep,unknown,true,1.0
3.1.3,3.1.3,397,"[org.antlr.tool.GrammarDanglingStateMessage, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.tool.ErrorManager, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,401,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope, org.antlr.tool.GrammarAnalysisAbortedMessage]",cyclicDep,unknown,false,0.8181818181818182
3.1.3,3.1.3,397,"[org.antlr.tool.GrammarDanglingStateMessage, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.tool.ErrorManager, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,403,"[org.antlr.tool.GrammarUnreachableAltsMessage, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.8181818181818182
3.1.3,3.1.3,397,"[org.antlr.tool.GrammarDanglingStateMessage, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.tool.ErrorManager, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,406,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.tool.ErrorManager, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.GrammarInsufficientPredicatesMessage, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.8181818181818182
3.1.3,3.2,397,"[org.antlr.tool.GrammarDanglingStateMessage, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.tool.ErrorManager, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,410,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.NonRegularDecisionMessage, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.8181818181818182
3.1.3,3.1.3,397,"[org.antlr.tool.GrammarDanglingStateMessage, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.tool.ErrorManager, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,412,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.RecursionOverflowMessage, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.8181818181818182
3.1.3,3.1.3,397,"[org.antlr.tool.GrammarDanglingStateMessage, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.tool.ErrorManager, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,414,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.GrammarSemanticsMessage, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.8181818181818182
3.1.3,3.1.3,397,"[org.antlr.tool.GrammarDanglingStateMessage, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.tool.ErrorManager, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,415,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope, org.antlr.tool.GrammarSyntaxMessage]",cyclicDep,unknown,false,0.8181818181818182
3.1.3,3.1.3,397,"[org.antlr.tool.GrammarDanglingStateMessage, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.tool.ErrorManager, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,418,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.Tool, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope, org.antlr.tool.BuildDependencyGenerator]",cyclicDep,unknown,false,0.75
3.1.3,3.1.3,397,"[org.antlr.tool.GrammarDanglingStateMessage, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.tool.ErrorManager, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,421,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.Tool, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.tool.ErrorManager, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.8181818181818182
3.1.3,3.1.3,397,"[org.antlr.tool.GrammarDanglingStateMessage, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.tool.ErrorManager, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,422,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.Tool, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope, org.antlr.tool.GrammarReport]",cyclicDep,unknown,false,0.75
3.1.3,3.1.3,397,"[org.antlr.tool.GrammarDanglingStateMessage, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.tool.ErrorManager, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,441,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.8
3.1.3,3.1.3,444,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,375,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.7777777777777778
3.1.3,3.1.3,444,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,377,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,false,0.9
3.1.3,3.1.3,444,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,442,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DFAState, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.Transition, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,false,0.8181818181818182
3.1.3,3.1.3,444,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,443,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,true,1.0
3.1.3,3.1.3,444,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,444,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.7777777777777778
3.1.3,3.1.3,444,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,449,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.NFAToDFAConverter, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,false,0.8
3.1.3,3.1.3,444,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,454,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.misc.IntervalSet, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,false,0.8888888888888888
3.1.3,3.1.3,444,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,458,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.AttributeScope, org.antlr.tool.Interpreter, org.antlr.analysis.Label]",cyclicDep,unknown,false,0.8
3.1.3,3.1.3,444,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,462,"[org.antlr.tool.FASerializer, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,false,0.8
3.1.3,3.1.3,444,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,465,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.tool.NameSpaceChecker, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,false,0.7777777777777778
3.1.3,3.1.3,411,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NonRegularDecisionMessage, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,378,"[org.antlr.misc.BitSet, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.75
3.1.3,3.1.3,411,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NonRegularDecisionMessage, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,379,"[org.antlr.misc.BitSet, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.8181818181818182
3.1.3,3.1.3,411,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NonRegularDecisionMessage, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,392,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.GrammarNonDeterminismMessage, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.8181818181818182
3.1.3,3.2,411,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NonRegularDecisionMessage, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,396,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.tool.ErrorManager, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope, org.antlr.tool.GrammarDanglingStateMessage]",cyclicDep,unknown,false,0.8181818181818182
3.1.3,3.1.3,411,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NonRegularDecisionMessage, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,401,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope, org.antlr.tool.GrammarAnalysisAbortedMessage]",cyclicDep,unknown,false,0.8181818181818182
3.1.3,3.1.3,411,"[org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NonRegularDecisionMessage, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,403,"[org.antlr.tool.GrammarUnreachableAltsMessage, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.analysis.DFA, org.antlr.tool.ErrorManager, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.8181818181818182
